movie_id,title,overview,popularity_log_norm,tags
708,The Living Daylights,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,0.4710384068528203,james bond helps russian general escape west soon finds kgb wants kill helping general little later general kidnapped secret service leading suspicious action adventure thriller londonengland smugglingofarms prison england assassination spy falselyaccused secretidentity countryestate armsdeal russia drugtraffic secretmission secretintelligenceservice kgb villain renegade specialcar tangiermorocco bigwheel pipeline cello orchestra freedomfighter czechoslovakia bratislava afghanistan airplane schlossschönbrunn escape moscow vienna timothydalton maryamd'abo jeroenkrabbé johnglen
34851,Predators,"A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",0.5732918759285319,mercenary reluctantly leads motley crew warriors soon come realize captured deposited alien planet unknown nemesis exception peculiar physician cold blooded killers convicts death squad members hunters become hunted action sciencefiction adventure thriller hunter predator yakuza huntinghumanbeings alienlife-form sequel alien alienplanet jungle soldier warrior tophergrace alicebraga laurencefishburne nimródantal
9930,Legal Eagles,"District Attorney Tom Logan is set for higher office, at least until he becomes involved with defence lawyer Laura Kelly and her unpredictable client Chelsea Deardon. It seems the least of Chelsea's crimes is the theft of a very valuable painting, but as the women persuade Logan to investigate further and to cut some official corners, a much more sinister scenario starts to emerge.",0.3161659496388905,district attorney tom logan set higher office least becomes involved defence lawyer laura kelly unpredictable client chelsea deardon seems least chelsea crimes theft valuable painting women persuade logan investigate cut official corners much sinister scenario starts emerge comedy crime drama romance thriller courtcase client lawyer courtroom robertredford debrawinger darylhannah ivanreitman
1586,Secret Window,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",0.520018870112566,mort rainey writer emerging painful divorce ex wife stalked remote lake house psychotic stranger would scribe claims rainey swiped best story idea rainey endeavors prove innocence begins question sanity thriller mystery alcohol adultery detective mississippi jealousy isolation paranoia motel window nightmare letter ax notebook police murder mystery arson writer divorce johnnydepp johnturturro timothyhutton davidkoepp
2044,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",0.5062473618879214,lonely doctor occupied unusual lakeside home begins exchanging love letters former resident frustrated architect must try unravel mystery behind extraordinary romance late romance drama mystery chicago writing architect future time architecture mysteriousletter nearfuture firstkiss romanticdrama passageoftime keanureeves sandrabullock shohrehaghdashloo alejandroagresti
9913,The Skeleton Key,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,0.502463103171218,hospice nurse working spooky new orleans plantation home finds entangled mystery involving house dark past drama horror mystery thriller nurse secret dream fight kidnapping neworleans key plantation voodoo party lawyer blood violence mirror attic occult katehudson genarowlands petersarsgaard iainsoftley
71864,The Odd Life of Timothy Green,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",0.4215081001674937,childless couple bury box backyard containing wishes infant soon child born though timothy green appears fantasy drama comedy family green dodgeball incredibile timothy jennifergarner joeledgerton ronlivingston peterhedges
10761,Made of Honor,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",0.4462887565182373,tom hannah platonic friends years serial dater wants marriage found mr right tom starting think relationship material hannah gets engaged asks tom maid honor reluctantly agrees attempt stop wedding woo comedy romance scotland loveofone'slife ladykiller one-nightstand bridesmaid forbiddenlove malefemalerelationship bestfriendsinlove patrickdempsey michellemonaghan kevinmckidd paulweiland
209451,Jersey Boys,"From director Clint Eastwood comes the big-screen version of the Tony Award-winning musical Jersey Boys. The film tells the story of four young men from the wrong side of the tracks in New Jersey who came together to form the iconic 1960s rock group The Four Seasons. The story of their trials and triumphs are accompanied by the songs that influenced a generation, including “Sherry,” “Big Girls Don’t Cry,” “Walk Like a Man,” “Rag Doll,” and many more.",0.4016055472595209,director clint eastwood comes big screen version tony award winning musical jersey boys film tells story four young men wrong side tracks new jersey came together form iconic rock group four seasons story trials triumphs accompanied songs influenced generation including sherry big girls cry walk like man rag doll many music drama biography basedonplay christopherwalken vincentpiazza freyatingley clinteastwood
11975,The Rainmaker,"When Rudy Baylor (Matt Damon), a young attorney with no clients, goes to work for a seedy ambulance chaser, he wants to help the parents of a terminally ill boy in their suit against an insurance company (represented by a ruthless Jon Voight). But to take on corporate America, Rudy and a scrappy paralegal (Danny DeVito) must open their own law firm.",0.38111557937926216,rudy baylor matt damon young attorney clients goes work seedy ambulance chaser wants help parents terminally ill boy suit insurance company represented ruthless jon voight take corporate america rudy scrappy paralegal danny devito must open law firm drama crime thriller jurors proof courtcase leukemia lawyer courtroom mattdamon dannydevito jonvoight francisfordcoppola
4970,Gothika,"After a car crash, a criminal psychologist (Halle Berry) comes to, only to find that she's a patient in the same mental institution that currently employs her. It seems she's been accused of murdering her husband -- but she has no memory of committing the crime. As she tries to regain her memory and convince her co-workers of her innocence, a vengeful spirit uses her as an earthly pawn, which further convinces everyone of her guilt.",0.49335518785888804,car crash criminal psychologist halle berry comes find patient mental institution currently employs seems accused murdering husband memory committing crime tries regain memory convince co workers innocence vengeful spirit uses earthly pawn convinces everyone guilt horror thriller amnesia mentalinstitution patient trust falseaccusations medication gothic mentalillness halleberry robertdowneyjr. charless.dutton mathieukassovitz
11831,Amistad,"In 1839, the slave ship Amistad set sail from Cuba to America. During the long trip, Cinque leads the slaves in an unprecedented uprising. They are then held prisoner in Connecticut, and their release becomes the subject of heated debate. Freed slave Theodore Joadson wants Cinque and the others exonerated and recruits property lawyer Roger Baldwin to help his case. Eventually, John Quincy Adams also becomes an ally.",0.22833366380864464,slave ship amistad set sail cuba america long trip cinque leads slaves unprecedented uprising held prisoner connecticut release becomes subject heated debate freed slave theodore joadson wants cinque others exonerated recruits property lawyer roger baldwin help case eventually john quincy adams also becomes ally drama history mystery cuba mutiny slavery sentence historicalfigure havanna tallship slavetrade morganfreeman nigelhawthorne anthonyhopkins stevenspielberg
9096,Medicine Man,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",0.30728492230035176,eccentric scientist working large drug company working research project amazon jungle sends research assistant gas chromatograph close cure cancer assistant turns mere woman rejects help meanwhile bulldozers get closer area conducting research eventually learn work together begin falling love adventure medicine ant research amazon cancer jungle doctor fallinginlove cure rainforest seanconnery lorrainebracco joséwilker johnmctiernan
440,Aliens vs Predator: Requiem,"A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",0.5458037052472837,sequel alien vs predator iconic creatures two scariest film franchises movie history wage brutal battle ever backyard small town gunnison colorado becomes war zone two deadliest extra terrestrial life forms alien predator predator scout ship crash lands hills outside town alien facehuggers hybrid alien predator released begin terrorize town fantasy action sciencefiction thriller horror predator nationalguard hybrid alien morgue alienpossession triangle infestation xenomorph stevenpasquale reikoaylesworth johnortiz colinstrause gregstrause
11011,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",0.40351960778731066,billionaire heir richie rich including reggie jackson batting coach claudia schiffer personal trainer playmates scoundrel laurence van dough scheming take family empire uh oh enter faithful butler cadbury save day comedy family family liferaft privateplane toothbrush gluttony magnifyingglass rubberboat macaulayculkin johnlarroquette edwardherrmann donaldpetrie
10641,Autumn in New York,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",0.33501867397089197,autumn new york follows sexual exploits keane new york restaurateur infamous verging playboy master commitment seduction runs unexpected dead end meets charlotte fielding charlotte half age twice match year old free spirit yearning get taste excitement adult life drama romance newlove loveofone'slife unexpectedhappiness dyinganddeath success kiss love relationship unhappiness womandirector fearofdying richardgere winonaryder anthonylapaglia joanchen
11172,Music and Lyrics,"A washed up singer is given a couple days to compose a chart-topping hit for an aspiring teen sensation. Though he's never written a decent lyric in his life, he sparks with an offbeat younger woman with a flair for words.",0.43186505242177636,washed singer given couple days compose chart topping hit aspiring teen sensation though never written decent lyric life sparks offbeat younger woman flair words comedy music romance popstar song romanticcomedy songwriting piano drewbarrymore hughgrant scottporter marclawrence
39513,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",0.5589736096465816,past years space traveling smart ass named paul locked top secret military base advising world leaders kind worries outlived usefulness dissection table drawing uncomfortably close paul escapes first rv passes compound area fortunately contains two earthlings likely rescue harbor alien run adventure comedy sciencefiction sandiego area51 alienspacecraft hitwithachair shotintheknee duringcreditsstinger 1980s sethrogen simonpegg nickfrost gregmottola
82687,The Guilt Trip,An inventor and his mom hit the road together so he can sell his latest invention.,0.4117675258283813,inventor mom hit road together sell latest invention comedy inventor roadtrip guilt mothersonrelationship womandirector sethrogen barbrastreisand yvonnestrahovski annefletcher
41446,Scream 4,"Sidney Prescott, now the author of a self-help book, returns home to Woodsboro on the last stop of her book tour. There she reconnects with Sheriff Dewey and Gale, who are now married, as well as her cousin Jill and her Aunt Kate. Unfortunately, Sidney's appearance also brings about the return of Ghostface, putting Sidney, Gale, and Dewey, along with Jill, her friends, and the whole town of Woodsboro in danger.",0.5297484378106764,sidney prescott author self help book returns home woodsboro last stop book tour reconnects sheriff dewey gale married well cousin jill aunt kate unfortunately sidney appearance also brings return ghostface putting sidney gale dewey along jill friends whole town woodsboro danger horror mystery sheriff book knife horror rescue author maskedkiller hospital corpse davidarquette nevecampbell courteneycox wescraven
8224,8MM,"A small, seemingly innocuous plastic reel of film leads surveillance specialist Tom Welles down an increasingly dark and frightening path. With the help of the streetwise Max, he relentlessly follows a bizarre trail of evidence to determine the fate of a complete stranger. As his work turns into obsession, he drifts farther and farther away from his wife, family and simple life as a small-town PI.",0.4840842716742221,small seemingly innocuous plastic reel film leads surveillance specialist tom welles increasingly dark frightening path help streetwise max relentlessly follows bizarre trail evidence determine fate complete stranger work turns obsession drifts farther farther away wife family simple life small town pi thriller crime mystery pornography pornactor lossofdaughter childpornography privateinvestigator subculture privatedetective nicolascage joaquinphoenix jamesgandolfini joelschumacher
10537,The Doors,"The story of the famous and influential 1960's rock band and its lead singer and composer, Jim Morrison.",0.3641669180615673,story famous influential rock band lead singer composer jim morrison drama music hippie poetry sex rockandroll nudity hallucination wilderness airplane musical addicted joint organ lsd biography alcoholism thedoors carcrash singer drug musicband flashback bloodritual valkilmer megryan kylemaclachlan oliverstone
225886,Sex Tape,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",0.6344727365870686,jay annie first got together romantic connection intense ten years two kids later flame love needs spark kick things notch decide make video trying every position joy sex one marathon three hour session seems like great idea discover private video longer private reputations line know one click away laid bare world race reclaim video leads night never forget find video expose even bargained comedy marriage internet relationship family sextape camerondiaz jasonsegel robcorddry jakekasdan
10385,Hanging Up,"A trio of sisters bond over their ambivalence toward the approaching death of their curmudgeonly father, to whom none of them was particularly close.",0.2191738962445785,trio sisters bond ambivalence toward approaching death curmudgeonly father none particularly close comedy drama sistersisterrelationship cheating amnesia crisisline telephone lossofwife ex-wife womandirector megryan dianekeaton lisakudrow dianekeaton
55779,Final Destination 5,"In this fifth installment, Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",0.5427521109683641,fifth installment death omnipresent ever unleashed one man premonition saves group coworkers terrifying suspension bridge collapse group unsuspecting souls never supposed survive terrifying race time ill fated group frantically tries discover way escape death sinister agenda horror mystery premonition deathbyaccident crash endishere duringcreditsstinger 3d emmabell nicholasd'agosto milesfisher stevenquale
10154,Mickey Blue Eyes,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him.",0.3028827262111282,english auctioneer proposes daughter mafia kingpin realize certain favors would asked comedy crime romance newyork marriageproposal fbi mafiaboss mafia hughgrant jamescaan jeannetripplehorn kellymakin
10647,Pay It Forward,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",0.47687884736341,like kids year old trevor mckinney believed goodness human nature like many kids determined change world better unlike kids succeeded drama romance child'spointofview candlelightvigil gooddeed exoticdancer schoolteacher extracreditassignment disfigurement juniorhighschool burninjury womandirector kevinspacey helenhunt haleyjoelosment mimileder
11431,Fever Pitch,"When relaxed and charming Ben Wrightman meets workaholic Lindsey Meeks she finds him sweet and charming, they hit it off and when it is winter Ben can spend every waking hour with Lindsey, but when summer comes around the corner Lindsey discovers Ben's obsession with the Boston Red Sox. She thinks it is perfect until everything goes downhill for them.",0.3534097738451585,relaxed charming ben wrightman meets workaholic lindsey meeks finds sweet charming hit winter ben spend every waking hour lindsey summer comes around corner lindsey discovers ben obsession boston red sox thinks perfect everything goes downhill comedy drama romance baseball fanatic relationshipproblems sport teacher redsox fenwaypark drewbarrymore jimmyfallon jasonspevack bobbyfarrelly peterfarrelly
8457,Drillbit Taylor,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.",0.4096891750156301,three kids hire low budget bodyguard protect playground bully realising homeless beggar petty thief looking easy cash comedy prison jealousy homelessperson beach parentskidsrelationship fight bodyguard protection nerd highschool substituteteacher campus teacher principal celebration schoolbus aftercreditsstinger schoollife teachersandstudents owenwilson lesliemann joshpeck stevenbrill
188161,A Million Ways to Die in the West,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",0.5195841379683719,cowardly farmer begins fall mysterious new woman town must put new found courage test husband notorious gun slinger announces arrival comedy western gunslinger farmer wildwest laxative sethmacfarlane charlizetheron liamneeson sethmacfarlane
8850,The Shadow,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",0.32715788008043506,based comic strip puts hero arch enemy shiwan khan plans take world holding city ransom using atom bomb using powers invisibility power cloud men minds shadow comes blazing city rescue explosive results adventure fantasy action thriller sciencefiction newyork atomicbomb ladykiller hypnosis superhero basedoncomicbook radioseries invisibility theshadow alecbaldwin johnlone penelopeannmiller russellmulcahy
64685,Extremely Loud & Incredibly Close,"A year after his father's death, Oskar, a troubled young boy, discovers a mysterious key he believes was left for him by his father and embarks on a scavenger hunt to find the matching lock.",0.5117781076097394,year father death oskar troubled young boy discovers mysterious key believes left father embarks scavenger hunt find matching lock drama basedonnovel autism key scavengerhunt deathoffather youngboy newyorkcity tambourine lock grieving post9/11 thomashorn tomhanks sandrabullock stephendaldry
38357,Morning Glory,"A young and devoted morning television producer is hired as an executive producer on a  long-running morning show at a once-prominent but currently failing station in New York City. Eager to keep the show on air, she recruits a former news journalist and anchor who disapproves of co-hosting a show that does not deal with real news stories.",0.4658530344427518,young devoted morning television producer hired executive producer long running morning show prominent currently failing station new york city eager keep show air recruits former news journalist anchor disapproves co hosting show deal real news stories comedy drama romance workethic tvmorningshow tvreporter rachelmcadams harrisonford patrickwilson rogermichell
10060,Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",0.3882627832763069,tale inner city drug dealer turns away crime pursue passion rap music drama lossofmother attemptedmurder career musical rapper drug 50cent joybryant adewaleakinnuoye-agbaje jimsheridan
11398,The Art of War,"When ruthless terrorists threaten to bring down the United Nations, they frame the one man they believe can stop them: an international security expert named Shaw. Now he must run from his own allies and become a solitary force for good, as he tries to stop what could become World War III.",0.32148910479725135,ruthless terrorists threaten bring united nations frame one man believe stop international security expert named shaw must run allies become solitary force good tries stop could become world war iii crime action adventure china chinesewoman secretagent conspiracyofmurder unitednations wesleysnipes donaldsutherland maurychaykin christianduguay
1833,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village New York. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, AIDS, and modern day life.",0.3595855453050665,rock opera tells story one year life group bohemians struggling modern day east village new york story centers around mark roger two roommates former tragedy made roger numb life mark tries capture attempts make film year follows group deals love loss aids modern day life drama romance gay sex aids musical hiv basedonplay africanamerican rockopera missingperson hivpositive homemovie mugging telephonecall  lowereastside anthonyrapp adampascal rosariodawson chriscolumbus
10391,Bless the Child,"When Maggie's sister Jenna saddles her with an autistic newborn named Cody she touches Maggie's heart and becomes the daughter she has always longed for. But six years later Jenna suddenly re-enters her life and, with her mysterious new husband, Eric Stark, abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children.",0.21601241056259768,maggie sister jenna saddles autistic newborn named cody touches maggie heart becomes daughter always longed six years later jenna suddenly enters life mysterious new husband eric stark abducts cody despite fact maggie legal rights cody fbi agent john travis takes cause realizes cody shares birth date several recently missing children drama horror thriller crime sistersisterrelationship autism mephisto satanism ersatz kimbasinger angelabettis hollistoncoleman chuckrussell
8970,The Out-of-Towners,"The remake of the 1970 Neil Simon comedy follows the adventures of a couple, Henry and Nancy Clark, vexed by misfortune while in New York City for a job interview.",0.2605036420602712,remake neil simon comedy follows adventures couple henry nancy clark vexed misfortune new york city job interview comedy newyork travel misfortune stevemartin goldiehawn johncleese samweisman
9306,The Island of Dr. Moreau,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,0.39167615051040927,shipwrecked sailor stumbles upon mysterious island shocked discover brilliant scientist lab assistant found way combine human animal dna horrific results fantasy horror sciencefiction monster experiment island mutation genetics hybrid remake h.g.wells marlonbrando valkilmer davidthewlis johnfrankenheimer richardstanley
11370,The Musketeer,"In Peter Hyams's adaptation of the famous Alexander Dumas story The Three Musketeers, the young D'Artagnan seeks to join the legendary musketeer brigade and avenge his father's death - but he finds that the musketeers have been disbanded.",0.2151557222087053,peter hyams adaptation famous alexander dumas story three musketeers young artagnan seeks join legendary musketeer brigade avenge father death finds musketeers disbanded action adventure drama lossoffamily queen power powertakeover kingdom royalty musketeer murderhunt catherinedeneuve menasuvari stephenrea peterhyams
12184,The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",0.46864202902627355,sumptuous sensual tale intrigue romance betrayal set backdrop defining moment european history two beautiful sisters anne mary boleyn driven family blind ambition compete love handsome passionate king henry viii drama england sistersisterrelationship queen kingdom henryviii natalieportman scarlettjohansson ericbana justinchadwick
1921,Sweet November,"Nelson is a man devoted to his advertising career in San Francisco. One day, while taking a driving test at the DMV, he meets Sara. She is very different from the other women in his life. Nelson causes her to miss out on taking the test and later that day she tracks him down. One thing leads to another and Nelson ends up living with her through a November that will change his life forever.",0.4448329129312048,nelson man devoted advertising career san francisco one day taking driving test dmv meets sara different women life nelson causes miss taking test later day tracks one thing leads another nelson ends living november change life forever drama romance workaholic dogsitter keanureeves charlizetheron jasonisaacs pato'connor
1683,The Reaping,"Katherine Morrissey, a former Christian missionary, lost her faith after the tragic deaths of her family. Now she applies her expertise to debunking religious phenomena. When a series of biblical plagues overrun a small town, Katherine arrives to prove that a supernatural force is not behind the occurrences, but soon finds that science cannot explain what is happening. Instead, she must regain her faith to combat the evil that waits in a Louisiana swamp.",0.3940945947915623,katherine morrissey former christian missionary lost faith tragic deaths family applies expertise debunking religious phenomena series biblical plagues overrun small town katherine arrives prove supernatural force behind occurrences soon finds science cannot explain happening instead must regain faith combat evil waits louisiana swamp horror river miracle bible louisiana frog grasshopper faith hilaryswank davidmorrissey idriselba stephenhopkins
203,Mean Streets,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.",0.4265755059331839,small time hood must choose among love friendship chance rise within mob drama crime epilepsy protectionmoney secretlove money redemption harveykeitel robertdeniro davidproval martinscorsese
11858,Renaissance Man,"Danny DeVito plays an advertising man who is slowly sliding downhill. When he is fired from his job in Detroit, he signs up for unemployment. One day they find him a job; Teaching thinking skills to Army recruits. He arrives on base to find that there is no structure set up for the class.",0.25203929896566074,danny devito plays advertising man slowly sliding downhill fired job detroit signs unemployment one day find job teaching thinking skills army recruits arrives base find structure set class comedy war vietnamveteran commercial advertisingexpert kaserne stau soldier unemployment womandirector teachersandstudents dannydevito markwahlberg gregoryhines pennymarshall
62835,Colombiana,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",0.5237896523663411,zoe saldana plays young woman witnessing parents murder child bogota grows stone cold assassin works uncle hitman day personal time spent engaging vigilante murders hopes lead ultimate target mobster responsible parents death action thriller crime drama streetgang uncle femaleassassin witnesstomurder zoesaldana cliffcurtis callumblue oliviermegaton
18937,Quest for Camelot,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",0.4186380694428848,times king arthur kayley brave girl dreams following late father knight round table evil ruber wants invade camelot take throne king arthur kayley stop fantasy animation drama romance family  jessalyngilsig caryelwes garyoldman frederikduchau
13536,City By The Sea,A man struggling to come to terms with the sins of his father makes the terrible discovery that his own son has fallen into a life of crime in a drama based on a true story. Vincent LaMarca is a dedicated and well-respected New York City police detective who has gone to great lengths to distance himself from his past.,0.22121296748739394,man struggling come terms sins father makes terrible discovery son fallen life crime drama based true story vincent lamarca dedicated well respected new york city police detective gone great lengths distance past crime drama mystery murder homicidedetective robertdeniro jamesfranco francesmcdormand michaelcaton-jones
15556,At First Sight,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,0.2824351479954348,blind man operation regain sight urging girlfriend must deal changes life drama romance blind massagetherapist valkilmer mirasorvino kellymcgillis irwinwinkler
10718,Torque,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",0.3133919784834124,biker cary ford framed old rival biker gang leader murder another gang member happens brother trey leader feared biker gang country ford run trying clear name murder trey gang looking blood action ex-girlfriend drugdealer gang motorcyclist martinhenderson icecube monetmazur josephkahn
11062,City Hall,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",0.2259128673972316,accidental shooting boy new york leads investigation deputy mayor unexpectedly far reaching consequences drama thriller corruption undercover warondrugs mayor drugdealer presidentialelection undercoveragent investigation police drug alpacino johncusack bridgetfonda haroldbecker
10802,Showgirls,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,0.4046171963363169,young drifter named nomi arrives las vegas become dancer soon sets clawing pushing way become top showgirl drama dancing femalenudity go-godancer spanner seduction striptease sexappeal elizabethberkley kylemaclachlan ginagershon paulverhoeven
1887,Marie Antoinette,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",0.4650540396421021,retelling france iconic ill fated queen marie antoinette betrothal marriage louis xvi reign queen ultimately fall versailles drama history shoe voiceover rite theatreaudience brideandgroom deathofking applause womandirector kirstendunst jasonschwartzman judydavis sofiacoppola
6071,Kiss of Death,"Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.",0.30519255813519985,jimmy kilmartin ex con living astoria new york city borough queens trying stay clean raising family wife bev cousin ronnie causes take fall driving illegal transport stolen cars police officer named calvin hart injured jimmy lands back prison exchange early release asked help bring local crime boss named little junior brown jimmy remarries attempts renew relationship child sent undercover detective hart work junior infiltrate operations soon little junior kills undercover federal agent jimmy watching unscrupulous district attorney feds complicate life must take junior face consequences action crime drama thriller hoodlum davidcaruso samuell.jackson nicolascage barbetschroeder
10461,Get Carter,"Remake of the Michael Caine classic. Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",0.25144518871704746,remake michael caine classic jack carter mob enforcer living las vegas travels back hometown seattle brother funeral visit carter realizes death brother accidental murder knowledge carter sets kill responsible action drama thriller crime ritual pornographicvideo carcrash dvd sylvesterstallone mirandarichardson rachaelleighcook stephent.kay
80278,The Impossible,"In December 2004, close-knit family Maria, Henry and their three sons begin their winter vacation in Thailand. But the day after Christmas, the idyllic holiday turns into an incomprehensible nightmare when a terrifying roar rises from the depths of the sea, followed by a wall of black water that devours everything in its path. Though Maria and her family face their darkest hour, unexpected displays of kindness and courage ameliorate their terror.",0.5730197435493652,december close knit family maria henry three sons begin winter vacation thailand day christmas idyllic holiday turns incomprehensible nightmare terrifying roar rises depths sea followed wall black water devours everything path though maria family face darkest hour unexpected displays kindness courage ameliorate terror thriller drama thailand tsunami familyvacation tidalwave catastrophe sweptaway separationfromfamily boxingday 21stcentury naomiwatts ewanmcgregor tomholland juanantoniobayona
12704,Ishtar,"Two terrible lounge singers get booked to play a gig in a Moroccan hotel but somehow become pawns in an international power play between the CIA, the Emir of Ishtar, and the rebels trying to overthrow his regime",0.18106066433655824,two terrible lounge singers get booked play gig moroccan hotel somehow become pawns international power play cia emir ishtar rebels trying overthrow regime action adventure comedy wilderness sahara beautifulwoman singer escape womandirector warrenbeatty dustinhoffman isabelleadjani elainemay
